project_version,gate,D,S,R,total_rows,kernel,variant,transition,timing_scope,slot_tile,seed,phase_profile,require_affinity,projection_shift,state_multiplier,output_multiplier,final_shift,target_rms,epsilon,warmup_repetitions,timed_repetitions,sequences_per_repetition,worker_count,allow_smt_siblings,cpus,physical_cores,rows,base_weight_bytes,allocated_weight_bytes,logical_weight_load_bytes,one_pass_weight_bytes,distinct_weight_storage_bytes,elapsed_seconds,mac_total,mac_per_second,logical_weight_load_gb_per_second,one_pass_weight_gb_per_second,output_checksum,state_checksum,round_sink,weight_hash_signature,clone_hashes_equal,clone_addresses_distinct,all_affinity_succeeded,clipped_cells,transition_cells,worker_compute_seconds,worker_transition_seconds,worker_sync_seconds,worker_cold_seconds,worker_affinity_errors,valid,error,batch_repeat,variant_order
0.4.1,t0m,1472,1,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.000388,34668544,89351917525.773193,89.351917525773189,89.351917525773189,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,17
0.4.1,t0m,1472,1,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.00031189999999999999,34668544,111152754087.84868,111.15275408784868,111.15275408784868,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,18
0.4.1,t0m,1472,1,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.00036929999999999998,34668544,93876371513.67453,93.876371513674528,93.876371513674528,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,19
0.4.1,t0m,1472,1,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.00034410000000000002,34668544,100751362975.8791,100.7513629758791,100.7513629758791,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,20
0.4.1,t0m,1472,8,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,69337088,34668544,8667136,0.0014693,277348352,188762235077.92825,47.190558769482067,23.595279384741033,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,21
0.4.1,t0m,1472,8,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,277348352,34668544,8667136,0.0028083000000000001,277348352,98760229320.229309,98.760229320229314,12.345028665028664,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,22
0.4.1,t0m,1472,8,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,34668544,2166784,0.0014764999999999999,277348352,187841755502.87845,46.960438875719611,23.480219437859805,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,23
0.4.1,t0m,1472,8,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,34668544,2166784,0.0026974,277348352,102820624304.88618,102.82062430488618,12.852578038110773,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",2,24
0.4.1,t0m,1472,1,8,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,69337088,2166784,0.0053633999999999999,69337088,12927823395.607264,12.927823395607264,12.927823395607264,1930731594294032454,9927959260608650301,12288815033314867580,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,1
0.4.1,t0m,1472,1,8,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0017699,69337088,39175709362.110855,39.175709362110858,39.175709362110858,1930731594294032454,9927959260608650301,12288815033314867580,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,2
0.4.1,t0m,1472,1,8,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,69337088,2166784,0.00068309999999999996,69337088,101503569023.56903,101.50356902356903,101.50356902356903,1930731594294032454,9927959260608650301,12288815033314867580,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,3
0.4.1,t0m,1472,1,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0011681,69337088,59358863111.035011,59.358863111035014,59.358863111035014,1930731594294032454,9927959260608650301,12288815033314867580,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,4
0.4.1,t0m,1472,8,8,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,69337088,2166784,0.0030149999999999999,554696704,183979006301.82422,45.994751575456057,22.997375787728028,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,5
0.4.1,t0m,1472,8,8,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,138674176,69337088,17334272,0.0030942999999999999,554696704,179264035161.42584,44.816008790356463,22.408004395178232,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,6
0.4.1,t0m,1472,8,8,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,554696704,69337088,2166784,0.0053756999999999997,554696704,103185948620.64476,103.18594862064477,12.898243577580596,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,7
0.4.1,t0m,1472,8,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,554696704,69337088,17334272,0.0072611999999999998,554696704,76391877926.513519,76.391877926513516,9.5489847408141895,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,8
0.4.1,t0m,1472,16,8,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.0060768000000000003,1109393408,182562106371.7746,45.640526592943651,11.410131648235913,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,9
0.4.1,t0m,1472,16,8,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0066664999999999997,1109393408,166413171529.28824,41.603292882322059,10.400823220580515,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,10
0.4.1,t0m,1472,16,8,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,1109393408,69337088,2166784,0.0080090999999999999,1109393408,138516613352.31174,138.51661335231174,8.6572883345194835,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,11
0.4.1,t0m,1472,16,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,1109393408,69337088,17334272,0.0088132999999999996,1109393408,125877186524.91122,125.87718652491122,7.8673241578069515,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,12
0.4.1,t0m,1472,1,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.00046299999999999998,34668544,74878064794.816422,74.878064794816424,74.878064794816424,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,13
0.4.1,t0m,1472,1,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.00034200000000000002,34668544,101370011695.90643,101.37001169590643,101.37001169590643,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,14
0.4.1,t0m,1472,1,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.00026219999999999998,34668544,132221754385.96492,132.22175438596491,132.22175438596491,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,15
0.4.1,t0m,1472,1,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.0002743,34668544,126389150565.07474,126.38915056507474,126.38915056507474,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,16
0.4.1,t0m,1472,8,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,34668544,2166784,0.0012692999999999999,277348352,218504964941.30624,54.62624123532656,27.31312061766328,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,17
0.4.1,t0m,1472,8,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,69337088,34668544,8667136,0.0012604000000000001,277348352,220047883211.67883,55.011970802919706,27.505985401459853,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,18
0.4.1,t0m,1472,8,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,34668544,2166784,0.0020384000000000001,277348352,136061789638.9325,136.06178963893248,17.00772370486656,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,19
0.4.1,t0m,1472,8,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,277348352,34668544,8667136,0.0026048,277348352,106475872235.87224,106.47587223587225,13.309484029484031,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,20
0.4.1,t0m,1472,16,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,34668544,2166784,0.0024685000000000002,554696704,224710027952.19766,56.177506988049416,14.044376747012354,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,21
0.4.1,t0m,1472,16,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,138674176,34668544,8667136,0.0039252999999999996,554696704,141313200010.19031,35.328300002547579,8.8320750006368947,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,22
0.4.1,t0m,1472,16,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,554696704,34668544,2166784,0.0041536000000000003,554696704,133546009244.99228,133.54600924499229,8.3466255778120182,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,23
0.4.1,t0m,1472,16,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,554696704,34668544,8667136,0.0039915999999999997,554696704,138966004609.68033,138.96600460968034,8.6853752881050212,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",3,24
0.4.1,t0m,1472,16,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,554696704,34668544,8667136,0.0041365999999999998,554696704,134094837306.00011,134.0948373060001,8.3809273316250064,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,1
0.4.1,t0m,1472,16,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,554696704,34668544,2166784,0.0043512999999999998,554696704,127478386689.03546,127.47838668903546,7.9673991680647163,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,2
0.4.1,t0m,1472,16,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,138674176,34668544,8667136,0.0024436000000000002,554696704,226999797020.78897,56.749949255197244,14.187487313799311,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,3
0.4.1,t0m,1472,16,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,34668544,2166784,0.0040204999999999998,554696704,137967094639.97015,34.491773659992539,8.6229434149981348,3440678550481229109,151263660427993466,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,4
0.4.1,t0m,1472,8,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,277348352,34668544,8667136,0.0021710000000000002,277348352,127751428834.6384,127.7514288346384,15.9689286043298,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,5
0.4.1,t0m,1472,8,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,34668544,2166784,0.0020742999999999998,277348352,133706962348.74417,133.70696234874418,16.713370293593023,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,6
0.4.1,t0m,1472,8,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,69337088,34668544,8667136,0.0012302999999999999,277348352,225431481752.41812,56.357870438104527,28.178935219052264,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,7
0.4.1,t0m,1472,8,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,69337088,34668544,2166784,0.0013852000000000001,277348352,200222604678.02481,50.055651169506206,25.027825584753103,945175788286470250,6325574413642708964,3215971835136381352,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,8
0.4.1,t0m,1472,1,4,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.00027020000000000001,34668544,128306972612.87935,128.30697261287935,128.30697261287935,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,9
0.4.1,t0m,1472,1,4,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.0003413,34668544,101577919718.72253,101.57791971872254,101.57791971872254,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,10
0.4.1,t0m,1472,1,4,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,8667136,34668544,34668544,8667136,0.00029480000000000001,34668544,117600217096.3365,117.60021709633651,117.60021709633651,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,11
0.4.1,t0m,1472,1,4,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,34668544,34668544,2166784,0.00031780000000000003,34668544,109089188168.65953,109.08918816865953,109.08918816865953,1930731594294032454,9927959260608650301,12536859496570096588,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,12
0.4.1,t0m,1472,16,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,1109393408,69337088,17334272,0.0092651999999999995,1109393408,119737664378.53474,119.73766437853475,7.4836040236584216,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,13
0.4.1,t0m,1472,16,8,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,1109393408,69337088,2166784,0.007803,1109393408,142175241317.44202,142.17524131744202,8.885952582340126,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,14
0.4.1,t0m,1472,16,8,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,277348352,69337088,17334272,0.0065192999999999996,1109393408,170170633043.42493,42.542658260856228,10.635664565214057,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,15
0.4.1,t0m,1472,16,8,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,277348352,69337088,2166784,0.0053978999999999997,1109393408,205523149372.9043,51.380787343226075,12.845196835806519,3440678550481229109,151263660427993466,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,16
0.4.1,t0m,1472,8,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,554696704,69337088,17334272,0.0060219000000000002,554696704,92113237350.337936,92.11323735033794,11.514154668792242,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,17
0.4.1,t0m,1472,8,8,1472,avx2-repeat,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,554696704,69337088,2166784,0.0043832000000000003,554696704,126550626026.64719,126.55062602664718,15.818828253330897,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,18
0.4.1,t0m,1472,8,8,1472,avx2-fused,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,138674176,69337088,17334272,0.0030666999999999999,554696704,180877393941.37021,45.21934848534255,22.609674242671275,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,19
0.4.1,t0m,1472,8,8,1472,avx2-fused,shared,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,2166784,138674176,69337088,2166784,0.0028785999999999998,554696704,192696694226.36005,48.174173556590013,24.087086778295006,945175788286470250,6325574413642708964,13801644200311732869,11255046554403909569,false,false,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,20
0.4.1,t0m,1472,1,8,1472,avx2-repeat,clone,frozen,full-repetition,4,3221342974,false,true,12,1,1,0,32,9.9999999999999995e-07,2,4,1,4,false,"0;2;4;6","0;1;2;3","449;318;353;352",2166784,17334272,69337088,69337088,17334272,0.0010881,69337088,63723084275.342339,63.723084275342337,63.723084275342337,1930731594294032454,9927959260608650301,12288815033314867580,11255046554403909569,true,true,true,0,0,"0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0","0;0;0;0",true,"",4,21
