probe,kernel_requested,kernel_used,avx2_supported,target_kib,m,K,depth,variant,iterations,repetitions,warmup,worker_count,logical_cpu_indices,rows_per_worker,all_affinity_succeeded,affinity_error,kernel_elapsed_seconds,wall_elapsed_seconds,mac_count,mac_per_second,checksum,batch_repeat,variant_order
int8_batch,avx2,avx2,true,384,768,512,8,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0149468,0.470673,100663296,6.73477e+09,-208981504,4,1
int8_batch,avx2,avx2,true,384,768,512,8,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0025766,0.0026794,100663296,3.90683e+10,-63733224,4,2
int8_batch,avx2,avx2,true,384,768,512,8,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0014273,0.0014494,100663296,7.05271e+10,-208981504,4,3
int8_batch,avx2,avx2,true,384,768,512,16,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0213537,0.924588,201326592,9.42818e+09,-417963008,4,1
int8_batch,avx2,avx2,true,384,768,512,16,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0072247,0.007638,201326592,2.78664e+10,231055736,4,2
int8_batch,avx2,avx2,true,384,768,512,16,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.00416,0.0044217,201326592,4.83958e+10,-417963008,4,3
int8_batch,avx2,avx2,true,512,1024,512,1,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0082069,0.069461,16777216,2.04428e+09,-73765152,4,1
int8_batch,avx2,avx2,true,512,1024,512,1,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0003213,0.0013947,16777216,5.22167e+10,-73765152,4,2
int8_batch,avx2,avx2,true,512,1024,512,1,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0004103,0.0004386,16777216,4.08901e+10,-73765152,4,3
int8_batch,avx2,avx2,true,512,1024,512,4,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0056825,0.230367,67108864,1.18097e+10,-295060608,4,1
int8_batch,avx2,avx2,true,512,1024,512,4,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0014074,0.0014515,67108864,4.76829e+10,224970440,4,2
int8_batch,avx2,avx2,true,512,1024,512,4,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0008772,0.0008883,67108864,7.65035e+10,-295060608,4,3
int8_batch,avx2,avx2,true,512,1024,512,8,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0108976,0.478249,134217728,1.23163e+10,-590121216,4,1
int8_batch,avx2,avx2,true,512,1024,512,8,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0031855,0.0032573,134217728,4.2134e+10,47237944,4,2
int8_batch,avx2,avx2,true,512,1024,512,8,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0029306,0.0029525,134217728,4.57987e+10,-590121216,4,3
int8_batch,avx2,avx2,true,512,1024,512,16,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0383084,0.948963,268435456,7.00722e+09,-1180242432,4,1
int8_batch,avx2,avx2,true,512,1024,512,16,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0075154,0.0079996,268435456,3.57181e+10,70947488,4,2
int8_batch,avx2,avx2,true,512,1024,512,16,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0053604,0.0055327,268435456,5.00775e+10,-1180242432,4,3
int8_batch,avx2,avx2,true,640,1280,512,1,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0016417,0.0597725,20971520,1.27743e+10,-98436040,4,1
int8_batch,avx2,avx2,true,640,1280,512,1,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0004382,0.0015314,20971520,4.78583e+10,-98436040,4,2
int8_batch,avx2,avx2,true,640,1280,512,1,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0004283,0.0004489,20971520,4.89646e+10,-98436040,4,3
int8_batch,avx2,avx2,true,640,1280,512,4,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0166326,0.293183,83886080,5.04347e+09,-393744160,4,1
int8_batch,avx2,avx2,true,640,1280,512,4,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0019136,0.002307,83886080,4.38368e+10,272599344,4,2
int8_batch,avx2,avx2,true,640,1280,512,4,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0017045,0.0033878,83886080,4.92145e+10,-393744160,4,3
int8_batch,avx2,avx2,true,640,1280,512,8,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.028063,0.542554,167772160,5.97841e+09,-787488320,4,1
int8_batch,avx2,avx2,true,640,1280,512,8,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0071183,0.0102665,167772160,2.35691e+10,95115408,4,2
int8_batch,avx2,avx2,true,640,1280,512,8,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0022214,0.0023133,167772160,7.55254e+10,-787488320,4,3
int8_batch,avx2,avx2,true,640,1280,512,16,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0480165,1.04763,335544320,6.9881e+09,-1574976640,4,1
int8_batch,avx2,avx2,true,640,1280,512,16,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.017473,0.0242334,335544320,1.92036e+10,257141416,4,2
int8_batch,avx2,avx2,true,640,1280,512,16,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.034214,0.0635962,335544320,9.80722e+09,-1574976640,4,3
int8_batch,avx2,avx2,true,768,1536,512,1,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0073516,0.0726928,25165824,3.42318e+09,-104510296,4,1
int8_batch,avx2,avx2,true,768,1536,512,1,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0004988,0.0005546,25165824,5.04527e+10,-104510296,4,2
int8_batch,avx2,avx2,true,768,1536,512,1,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0004626,0.001034,25165824,5.44008e+10,-104510296,4,3
int8_batch,avx2,avx2,true,768,1536,512,4,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0111276,0.252496,100663296,9.04627e+09,-418041184,4,1
int8_batch,avx2,avx2,true,768,1536,512,4,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0029419,0.0067134,100663296,3.42171e+10,287382656,4,2
int8_batch,avx2,avx2,true,768,1536,512,4,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0053912,0.0146158,100663296,1.86718e+10,-418041184,4,3
int8_batch,avx2,avx2,true,768,1536,512,8,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0619371,0.647871,201326592,3.2505e+09,-836082368,4,1
int8_batch,avx2,avx2,true,768,1536,512,8,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0058776,0.005938,201326592,3.42532e+10,170746584,4,2
int8_batch,avx2,avx2,true,768,1536,512,8,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.003848,0.006944,201326592,5.23198e+10,-836082368,4,3
int8_batch,avx2,avx2,true,768,1536,512,16,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0609617,1.05778,402653184,6.60502e+09,-1672164736,4,1
int8_batch,avx2,avx2,true,768,1536,512,16,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0138152,0.0282954,402653184,2.91457e+10,413074048,4,2
int8_batch,avx2,avx2,true,768,1536,512,16,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0161859,0.023941,402653184,2.48768e+10,-1672164736,4,3
int8_batch,avx2,avx2,true,384,768,512,1,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0002646,0.0004547,12582912,4.75545e+10,-26122688,5,1
int8_batch,avx2,avx2,true,384,768,512,1,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0001958,0.0002021,12582912,6.42641e+10,-26122688,5,2
int8_batch,avx2,avx2,true,384,768,512,1,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0036813,0.0698722,12582912,3.41806e+09,-26122688,5,3
int8_batch,avx2,avx2,true,384,768,512,4,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0020313,0.003071,50331648,2.4778e+10,-104490752,5,1
int8_batch,avx2,avx2,true,384,768,512,4,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0008621,0.0009594,50331648,5.83826e+10,114620144,5,2
int8_batch,avx2,avx2,true,384,768,512,4,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0112445,0.251552,50331648,4.47611e+09,-104490752,5,3
int8_batch,avx2,avx2,true,384,768,512,8,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0021439,0.002235,100663296,4.69534e+10,-208981504,5,1
int8_batch,avx2,avx2,true,384,768,512,8,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0021402,0.0022078,100663296,4.70345e+10,-63733224,5,2
int8_batch,avx2,avx2,true,384,768,512,8,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0116124,0.50983,100663296,8.6686e+09,-208981504,5,3
int8_batch,avx2,avx2,true,384,768,512,16,A,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0036841,0.0053501,201326592,5.46474e+10,-417963008,5,1
int8_batch,avx2,avx2,true,384,768,512,16,B,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0074899,0.0164932,201326592,2.68797e+10,231055736,5,2
int8_batch,avx2,avx2,true,384,768,512,16,C,1,8,2,4,"0,2,4,6","1437,549,555,531",true,0,0.0534856,1.04766,201326592,3.76413e+09,-417963008,5,3
int8_batch,avx2,avx2,true,512,1024,512,1,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0002856,0.0003067,16777216,5.87438e+10,-73765152,5,1
int8_batch,avx2,avx2,true,512,1024,512,1,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.000709,0.0015153,16777216,2.36632e+10,-73765152,5,2
int8_batch,avx2,avx2,true,512,1024,512,1,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0027771,0.0708768,16777216,6.04127e+09,-73765152,5,3
int8_batch,avx2,avx2,true,512,1024,512,4,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0009829,0.0010333,67108864,6.82764e+10,-295060608,5,1
int8_batch,avx2,avx2,true,512,1024,512,4,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0024309,0.0036441,67108864,2.76066e+10,224970440,5,2
int8_batch,avx2,avx2,true,512,1024,512,4,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0137613,0.304695,67108864,4.87664e+09,-295060608,5,3
int8_batch,avx2,avx2,true,512,1024,512,8,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0028736,0.0029408,134217728,4.67072e+10,-590121216,5,1
int8_batch,avx2,avx2,true,512,1024,512,8,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0052298,0.0059903,134217728,2.5664e+10,47237944,5,2
int8_batch,avx2,avx2,true,512,1024,512,8,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0507393,0.601415,134217728,2.64524e+09,-590121216,5,3
int8_batch,avx2,avx2,true,512,1024,512,16,A,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0150255,0.0293892,268435456,1.78653e+10,-1180242432,5,1
int8_batch,avx2,avx2,true,512,1024,512,16,B,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.0130294,0.0199863,268435456,2.06023e+10,70947488,5,2
int8_batch,avx2,avx2,true,512,1024,512,16,C,1,8,2,4,"0,2,4,6","1917,731,740,708",true,0,0.14772,1.31516,268435456,1.81719e+09,-1180242432,5,3
int8_batch,avx2,avx2,true,640,1280,512,1,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0006334,0.0010501,20971520,3.31094e+10,-98436040,5,1
int8_batch,avx2,avx2,true,640,1280,512,1,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0005391,0.0007788,20971520,3.8901e+10,-98436040,5,2
int8_batch,avx2,avx2,true,640,1280,512,1,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0016981,0.0698442,20971520,1.235e+10,-98436040,5,3
int8_batch,avx2,avx2,true,640,1280,512,4,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0027194,0.0035711,83886080,3.08473e+10,-393744160,5,1
int8_batch,avx2,avx2,true,640,1280,512,4,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0037662,0.0113277,83886080,2.22734e+10,272599344,5,2
int8_batch,avx2,avx2,true,640,1280,512,4,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0440447,0.346612,83886080,1.90457e+09,-393744160,5,3
int8_batch,avx2,avx2,true,640,1280,512,8,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0061759,0.0462313,167772160,2.71656e+10,-787488320,5,1
int8_batch,avx2,avx2,true,640,1280,512,8,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0075178,0.0121774,167772160,2.23167e+10,95115408,5,2
int8_batch,avx2,avx2,true,640,1280,512,8,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0598619,0.614258,167772160,2.80265e+09,-787488320,5,3
int8_batch,avx2,avx2,true,640,1280,512,16,A,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0074271,0.0177259,335544320,4.51784e+10,-1574976640,5,1
int8_batch,avx2,avx2,true,640,1280,512,16,B,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0128565,0.0185418,335544320,2.60992e+10,257141416,5,2
int8_batch,avx2,avx2,true,640,1280,512,16,C,1,8,2,4,"0,2,4,6","2396,914,925,885",true,0,0.0799126,1.12024,335544320,4.19889e+09,-1574976640,5,3
int8_batch,avx2,avx2,true,768,1536,512,1,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0006845,0.0023884,25165824,3.67653e+10,-104510296,5,1
int8_batch,avx2,avx2,true,768,1536,512,1,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.000575,0.0007382,25165824,4.37667e+10,-104510296,5,2
int8_batch,avx2,avx2,true,768,1536,512,1,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0047894,0.0682522,25165824,5.25448e+09,-104510296,5,3
int8_batch,avx2,avx2,true,768,1536,512,4,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.012075,0.0219419,100663296,8.3365e+09,-418041184,5,1
int8_batch,avx2,avx2,true,768,1536,512,4,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.002592,0.005642,100663296,3.88361e+10,287382656,5,2
int8_batch,avx2,avx2,true,768,1536,512,4,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0220552,0.29698,100663296,4.56415e+09,-418041184,5,3
int8_batch,avx2,avx2,true,768,1536,512,8,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0038544,0.006466,201326592,5.22329e+10,-836082368,5,1
int8_batch,avx2,avx2,true,768,1536,512,8,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0073956,0.0096597,201326592,2.72225e+10,170746584,5,2
int8_batch,avx2,avx2,true,768,1536,512,8,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0477144,0.581403,201326592,4.21941e+09,-836082368,5,3
int8_batch,avx2,avx2,true,768,1536,512,16,A,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0071292,0.0247003,402653184,5.64794e+10,-1672164736,5,1
int8_batch,avx2,avx2,true,768,1536,512,16,B,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.0163151,0.0185448,402653184,2.46798e+10,413074048,5,2
int8_batch,avx2,avx2,true,768,1536,512,16,C,1,8,2,4,"0,2,4,6","2875,1097,1110,1062",true,0,0.129593,1.28249,402653184,3.10705e+09,-1672164736,5,3
