"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"9","1","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0061761","33554432","5432948300.70757","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0061254","33554432","5477916870.73497","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","4","128,128,128,128","fused","avx2_fused","0.0065828","33554432","5097288691.74212","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","4","128,128,128,128","repeat","avx2_repeat","0.0062099","33554432","5403377188.03846","15893249788432566952","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952","true;true;true;true","false;false;false;false","0;0;0;0","0;0;0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0139556","67108864","4808740863.8826","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0134084","67108864","5004986724.73971","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0127538","67108864","5261872069.50086","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0143308","67108864","4682841432.43922","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0459423","67108864","1460720599.53463","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0173564","67108864","3866519785.20891","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0130513","67108864","5141929462.96537","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0135714","67108864","4944874073.4191","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0248421","67108864","2701416707.92727","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0131937","67108864","5086432463.97902","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0136362","67108864","4921375749.84233","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0134699","67108864","4982135279.40074","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0135063","67108864","4968708232.45448","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.02203","67108864","3046248933.27281","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0194205","67108864","3455568291.23864","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0347227","67108864","1932708689.12844","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0165623","67108864","4051904868.2852","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0158809","67108864","4225759497.25771","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0149659","67108864","4484118161.95484","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0309578","67108864","2167753005.70454","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0306674","134217728","4376560386.59945","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0494258","134217728","2715539819.28466","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0377985","134217728","3550874452.68992","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.1048884","134217728","1279624133.8413","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.050405","134217728","2662785993.45303","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0503498","134217728","2665705285.8204","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0378978","134217728","3541570434.16768","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0510466","134217728","2629317682.27463","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0571317","134217728","2349268934.75951","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0495147","134217728","2710664267.37918","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0465005","134217728","2886371716.43316","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0354005","134217728","3791407691.98175","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0318499","134217728","4214070625.02551","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0415599","134217728","3229500744.70824","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0975216","134217728","1376287181.50646","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0518888","134217728","2586641587.39458","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0569286","134217728","2357650249.61092","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0299826","134217728","4476520648.64288","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0484402","134217728","2770792193.26097","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0594501","134217728","2257653527.91669","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0030515","16777216","5498022611.83025","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0028281","16777216","5932327711.18419","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0034684","16777216","4837162956.98305","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0026004","16777216","6451782802.64575","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0030167","16777216","5561446613.84957","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
