probe,target_kib,actual_weight_bytes_per_block,allocated_weight_bytes,m,K,depth,variant,iterations,repetitions,warmup,logical_cpu_index,processor_group,group_processor_index,affinity_succeeded,affinity_error,eviction_bytes,elapsed_seconds,mac_count,mac_per_second,checksum
scalar_q4,384,392960,392960,1228,512,4,A,1,2,1,3,0,3,true,0,0,0.031838199999999997,5029888,157982800.53520614,3096.044189453125
scalar_q4,384,392960,1571840,1228,512,4,B,1,2,1,3,0,3,true,0,0,0.031069699999999999,5029888,161890459.19336203,2313.489013671875
scalar_q4,384,392960,392960,1228,512,4,C,1,2,1,3,0,3,true,0,67108864,0.042881700000000002,5029888,117296842.24272825,3096.044189453125
scalar_q4,384,392960,392960,1228,512,8,A,1,2,1,3,0,3,true,0,0,0.062309099999999999,10059776,161449547.49787751,6192.09130859375
scalar_q4,384,392960,3143680,1228,512,8,B,1,2,1,3,0,3,true,0,0,0.062218299999999997,10059776,161685163.36833376,4248.7490234375
scalar_q4,384,392960,392960,1228,512,8,C,1,2,1,3,0,3,true,0,67108864,0.090607999999999994,10059776,111025251.63340986,6192.091796875
scalar_q4,384,392960,392960,1228,512,16,A,1,2,1,3,0,3,true,0,0,0.12577840000000001,20119552,159960311.15040419,12384.248046875
scalar_q4,384,392960,6287360,1228,512,16,B,1,2,1,3,0,3,true,0,0,0.12744320000000001,20119552,157870737.70903429,8054.60595703125
scalar_q4,384,392960,392960,1228,512,16,C,1,2,1,3,0,3,true,0,67108864,0.1898986,20119552,105948922.21427646,12384.248046875
scalar_q4,512,524160,524160,1638,512,1,A,1,2,1,3,0,3,true,0,0,0.0104245,1677312,160900954.48222938,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,B,1,2,1,3,0,3,true,0,0,0.0107592,1677312,155895605.62123579,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,C,1,2,1,3,0,3,true,0,67108864,0.010616499999999999,1677312,157991051.66486132,992.19049072265625
scalar_q4,512,524160,524160,1638,512,2,A,1,2,1,3,0,3,true,0,0,0.022472599999999999,3354624,149276185.22111371,1984.3802490234375
scalar_q4,512,524160,1048320,1638,512,2,B,1,2,1,3,0,3,true,0,0,0.021344100000000001,3354624,157168678.93235132,1352.0919189453125
scalar_q4,512,524160,524160,1638,512,2,C,1,2,1,3,0,3,true,0,67108864,0.027115899999999998,3354624,123714278.33853939,1984.3804931640625
scalar_q4,512,524160,524160,1638,512,4,A,1,2,1,3,0,3,true,0,0,0.042054000000000001,6709248,159538878.58467683,3968.751953125
scalar_q4,512,524160,2096640,1638,512,4,B,1,2,1,3,0,3,true,0,0,0.044173400000000002,6709248,151884346.68827847,2610.9716796875
scalar_q4,512,524160,524160,1638,512,4,C,1,2,1,3,0,3,true,0,67108864,0.058152799999999998,6709248,115372742.15514989,3968.751953125
scalar_q4,512,524160,524160,1638,512,8,A,1,2,1,3,0,3,true,0,0,0.086262699999999998,13418496,155553860.47503731,7937.49169921875
scalar_q4,512,524160,4193280,1638,512,8,B,1,2,1,3,0,3,true,0,0,0.083199200000000001,13418496,161281550.78414217,4906.61328125
scalar_q4,512,524160,524160,1638,512,8,C,1,2,1,3,0,3,true,0,67108864,0.1126056,13418496,119163665.03974935,7937.4921875
scalar_q4,512,524160,524160,1638,512,16,A,1,2,1,3,0,3,true,0,0,0.18189130000000001,26836992,147544121.1316869,15874.96484375
scalar_q4,512,524160,8386560,1638,512,16,B,1,2,1,3,0,3,true,0,0,0.17437649999999999,26836992,153902572.8810935,9914.1044921875
scalar_q4,512,524160,524160,1638,512,16,C,1,2,1,3,0,3,true,0,67108864,0.23212469999999999,26836992,115614546.83624794,15874.96484375
scalar_q4,640,655360,655360,2048,512,1,A,1,2,1,3,0,3,true,0,0,0.013709799999999999,2097152,152967366.40942976,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,B,1,2,1,3,0,3,true,0,0,0.0139072,2097152,150796134.37643811,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,C,1,2,1,3,0,3,true,0,67108864,0.01602,2097152,130908364.5443196,869.2900390625
scalar_q4,640,655360,655360,2048,512,2,A,1,2,1,3,0,3,true,0,0,0.026403300000000001,4194304,158855294.60332608,1738.579345703125
scalar_q4,640,655360,1310720,2048,512,2,B,1,2,1,3,0,3,true,0,0,0.0290213,4194304,144525021.27747551,1626.59521484375
scalar_q4,640,655360,655360,2048,512,2,C,1,2,1,3,0,3,true,0,67108864,0.029632200000000001,4194304,141545480.92952937,1738.57958984375
scalar_q4,640,655360,655360,2048,512,4,A,1,2,1,3,0,3,true,0,0,0.053506699999999997,8388608,156776777.48767912,3477.15625
scalar_q4,640,655360,2621440,2048,512,4,B,1,2,1,3,0,3,true,0,0,0.054053499999999997,8388608,155190838.70609674,3340.714599609375
scalar_q4,640,655360,655360,2048,512,4,C,1,2,1,3,0,3,true,0,67108864,0.065358799999999995,8388608,128347032.07525231,3477.15625
scalar_q4,640,655360,655360,2048,512,8,A,1,2,1,3,0,3,true,0,0,0.10975409999999999,16777216,152861861.19698492,6954.33056640625
scalar_q4,640,655360,5242880,2048,512,8,B,1,2,1,3,0,3,true,0,0,0.10897419999999999,16777216,153955853.77089256,6495.939453125
scalar_q4,640,655360,655360,2048,512,8,C,1,2,1,3,0,3,true,0,67108864,0.13341020000000001,16777216,125756621.30781604,6954.3310546875
scalar_q4,640,655360,655360,2048,512,16,A,1,2,1,3,0,3,true,0,0,0.21007790000000001,33554432,159723759.61488572,13908.6025390625
scalar_q4,640,655360,10485760,2048,512,16,B,1,2,1,3,0,3,true,0,0,0.21900500000000001,33554432,153213086.45921326,12403.3486328125
scalar_q4,640,655360,655360,2048,512,16,C,1,2,1,3,0,3,true,0,67108864,0.2728332,33554432,122985149.90111174,13908.6025390625
scalar_q4,768,786240,786240,2457,512,1,A,1,2,1,3,0,3,true,0,0,0.0153834,2515968,163550840.51640078,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,B,1,2,1,3,0,3,true,0,0,0.0152891,2515968,164559588.20336056,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,C,1,2,1,3,0,3,true,0,67108864,0.018677599999999999,2515968,134705101.2978113,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,2,A,1,2,1,3,0,3,true,0,0,0.031201,5031936,161274830.93490595,2397.87744140625
scalar_q4,768,786240,1572480,2457,512,2,B,1,2,1,3,0,3,true,0,0,0.032739200000000003,5031936,153697585.76874205,2464.06640625
scalar_q4,768,786240,786240,2457,512,2,C,1,2,1,3,0,3,true,0,67108864,0.035771900000000002,5031936,140667283.53819618,2397.877685546875
scalar_q4,768,786240,786240,2457,512,4,A,1,2,1,3,0,3,true,0,0,0.064253299999999999,10063872,156628095.36630803,4795.7568359375
scalar_q4,768,786240,3144960,2457,512,4,B,1,2,1,3,0,3,true,0,0,0.065195199999999995,10063872,154365229.34203747,4780.0966796875
scalar_q4,768,786240,786240,2457,512,4,C,1,2,1,3,0,3,true,0,67108864,0.076488700000000007,10063872,131573317.36583312,4795.7568359375
scalar_q4,768,786240,786240,2457,512,8,A,1,2,1,3,0,3,true,0,0,0.1377264,20127744,146142961.69797513,9591.5400390625
scalar_q4,768,786240,6289920,2457,512,8,B,1,2,1,3,0,3,true,0,0,0.12626280000000001,20127744,159411513.12975791,8950.044921875
scalar_q4,768,786240,786240,2457,512,8,C,1,2,1,3,0,3,true,0,67108864,0.15469369999999999,20127744,130113534.03532271,9591.5400390625
scalar_q4,768,786240,786240,2457,512,16,A,1,2,1,3,0,3,true,0,0,0.25595570000000001,40255488,157275215.98464108,19183.171875
scalar_q4,768,786240,12579840,2457,512,16,B,1,2,1,3,0,3,true,0,0,0.25854820000000001,40255488,155698194.76600495,16256.8076171875
scalar_q4,768,786240,786240,2457,512,16,C,1,2,1,3,0,3,true,0,67108864,0.331654,40255488,121377966.19368377,19183.171875
scalar_q4,896,917440,917440,2867,512,1,A,1,2,1,3,0,3,true,0,0,0.0194527,2935808,150920334.96635428,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,B,1,2,1,3,0,3,true,0,0,0.018363999999999998,2935808,159867566.97887173,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,C,1,2,1,3,0,3,true,0,67108864,0.018346500000000002,2935808,160020058.32175073,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,2,A,1,2,1,3,0,3,true,0,0,0.040457300000000002,5871616,145131187.69665796,2135.98193359375
scalar_q4,896,917440,1834880,2867,512,2,B,1,2,1,3,0,3,true,0,0,0.038281900000000001,5871616,153378385.08537978,2229.492919921875
scalar_q4,896,917440,917440,2867,512,2,C,1,2,1,3,0,3,true,0,67108864,0.045111199999999997,5871616,130158718.89907607,2135.982177734375
scalar_q4,896,917440,917440,2867,512,4,A,1,2,1,3,0,3,true,0,0,0.073531799999999994,11743232,159702768.05409363,4271.9521484375
scalar_q4,896,917440,3669760,2867,512,4,B,1,2,1,3,0,3,true,0,0,0.074791999999999997,11743232,157011872.92758584,4472.24609375
scalar_q4,896,917440,917440,2867,512,4,C,1,2,1,3,0,3,true,0,67108864,0.086967000000000003,11743232,135030896.77693838,4271.9521484375
scalar_q4,896,917440,917440,2867,512,8,A,1,2,1,3,0,3,true,0,0,0.14837439999999999,23486464,158291888.62768781,8543.8857421875
scalar_q4,896,917440,7339520,2867,512,8,B,1,2,1,3,0,3,true,0,0,0.14716589999999999,23486464,159591753.25262171,9375.6142578125
scalar_q4,896,917440,917440,2867,512,8,C,1,2,1,3,0,3,true,0,67108864,0.17709839999999999,23486464,132618160.29958487,8543.8857421875
scalar_q4,896,917440,917440,2867,512,16,A,1,2,1,3,0,3,true,0,0,0.30108499999999999,46972928,156012182.60624078,17087.732421875
scalar_q4,896,917440,14679040,2867,512,16,B,1,2,1,3,0,3,true,0,0,0.33712609999999998,46972928,139333406.69856176,18069.42578125
scalar_q4,896,917440,917440,2867,512,16,C,1,2,1,3,0,3,true,0,67108864,0.35366510000000001,46972928,132817538.40002872,17087.732421875
scalar_q4,1024,1048320,1048320,3276,512,1,A,1,2,1,3,0,3,true,0,0,0.020591999999999999,3354624,162909090.90909091,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,B,1,2,1,3,0,3,true,0,0,0.0203307,3354624,165002877.42183003,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,C,1,2,1,3,0,3,true,0,67108864,0.021548999999999999,3354624,155674230.82277602,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,2,A,1,2,1,3,0,3,true,0,0,0.041927600000000002,6709248,160019843.73062134,2543.335205078125
scalar_q4,1024,1048320,2096640,3276,512,2,B,1,2,1,3,0,3,true,0,0,0.045681300000000001,6709248,146870776.44462833,2627.178955078125
scalar_q4,1024,1048320,1048320,3276,512,2,C,1,2,1,3,0,3,true,0,67108864,0.045170299999999997,6709248,148532287.80858219,2543.33544921875
scalar_q4,1024,1048320,1048320,3276,512,4,A,1,2,1,3,0,3,true,0,0,0.087162000000000003,13418496,153948922.69567013,5086.66650390625
scalar_q4,1024,1048320,4193280,3276,512,4,B,1,2,1,3,0,3,true,0,0,0.086342799999999997,13418496,155409553.54702419,4776.06005859375
scalar_q4,1024,1048320,1048320,3276,512,4,C,1,2,1,3,0,3,true,0,67108864,0.10015540000000001,13418496,133976760.11478162,5086.66650390625
scalar_q4,1024,1048320,1048320,3276,512,8,A,1,2,1,3,0,3,true,0,0,0.17285120000000001,26836992,155260663.50710899,10173.341796875
scalar_q4,1024,1048320,8386560,3276,512,8,B,1,2,1,3,0,3,true,0,0,0.1684601,26836992,159307705.50415203,10697.712890625
scalar_q4,1024,1048320,1048320,3276,512,8,C,1,2,1,3,0,3,true,0,67108864,0.20250770000000001,26836992,132523316.3973518,10173.341796875
scalar_q4,1024,1048320,1048320,3276,512,16,A,1,2,1,3,0,3,true,0,0,0.34372659999999999,53673984,156153128.67843223,20346.6015625
scalar_q4,1024,1048320,16773120,3276,512,16,B,1,2,1,3,0,3,true,0,0,0.33936640000000001,53673984,158159393.50507298,20986.685546875
scalar_q4,1024,1048320,1048320,3276,512,16,C,1,2,1,3,0,3,true,0,67108864,0.39663959999999998,53673984,135321798.42859867,20346.6015625
scalar_q4,1280,1310720,1310720,4096,512,1,A,1,2,1,3,0,3,true,0,0,0.027111699999999999,4194304,154704574.03999013,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,B,1,2,1,3,0,3,true,0,0,0.027941899999999999,4194304,150108045.62323967,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,1,C,1,2,1,3,0,3,true,0,67108864,0.028043100000000001,4194304,149566346.08869916,1821.859375
scalar_q4,1280,1310720,1310720,4096,512,2,A,1,2,1,3,0,3,true,0,0,0.053838900000000002,8388608,155809424.0409815,3643.71337890625
scalar_q4,1280,1310720,2621440,4096,512,2,B,1,2,1,3,0,3,true,0,0,0.054615200000000003,8388608,153594750.17943722,3653.72900390625
scalar_q4,1280,1310720,1310720,4096,512,2,C,1,2,1,3,0,3,true,0,67108864,0.059504500000000002,8388608,140974346.47799745,3643.713623046875
scalar_q4,1280,1310720,1310720,4096,512,4,A,1,2,1,3,0,3,true,0,0,0.1102713,16777216,152144900.80374494,7287.4404296875
scalar_q4,1280,1310720,5242880,4096,512,4,B,1,2,1,3,0,3,true,0,0,0.1072221,16777216,156471622.92102095,6311.69873046875
scalar_q4,1280,1310720,1310720,4096,512,4,C,1,2,1,3,0,3,true,0,67108864,0.1175609,16777216,142710850.29121077,7287.4404296875
scalar_q4,1280,1310720,1310720,4096,512,8,A,1,2,1,3,0,3,true,0,0,0.21460889999999999,33554432,156351539.94079465,14574.83984375
scalar_q4,1280,1310720,10485760,4096,512,8,B,1,2,1,3,0,3,true,0,0,0.21114810000000001,33554432,158914202.87466475,13369.3076171875
scalar_q4,1280,1310720,1310720,4096,512,8,C,1,2,1,3,0,3,true,0,67108864,0.2464037,33554432,136176656.43819472,14574.83984375
scalar_q4,1280,1310720,1310720,4096,512,16,A,1,2,1,3,0,3,true,0,0,0.42454360000000002,67108864,158072961.17524797,29149.37890625
scalar_q4,1280,1310720,20971520,4096,512,16,B,1,2,1,3,0,3,true,0,0,0.4266993,67108864,157274370.96803299,25772.818359375
scalar_q4,1280,1310720,1310720,4096,512,16,C,1,2,1,3,0,3,true,0,67108864,0.48828339999999998,67108864,137438348.30346477,29149.37890625
scalar_q4,256,262080,262080,819,512,1,A,1,2,1,4,0,4,true,0,0,0.0051327999999999999,838656,163391521.19700748,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,B,1,2,1,4,0,4,true,0,0,0.0051215999999999996,838656,163748828.49109656,507.36077880859375
scalar_q4,256,262080,262080,819,512,1,C,1,2,1,4,0,4,true,0,67108864,0.0052855000000000003,838656,158671081.26005107,507.36077880859375
scalar_q4,256,262080,262080,819,512,2,A,1,2,1,4,0,4,true,0,0,0.011753899999999999,1677312,142702592.33105609,1014.7217407226562
scalar_q4,256,262080,524160,819,512,2,B,1,2,1,4,0,4,true,0,0,0.011592099999999999,1677312,144694403.94751599,860.4334716796875
scalar_q4,256,262080,262080,819,512,2,C,1,2,1,4,0,4,true,0,67108864,0.0144479,1677312,116093826.7845154,1014.7220458984375
scalar_q4,256,262080,262080,819,512,4,A,1,2,1,4,0,4,true,0,0,0.022454999999999999,3354624,149393186.37274548,2029.4434814453125
scalar_q4,256,262080,1048320,819,512,4,B,1,2,1,4,0,4,true,0,0,0.021299200000000001,3354624,157500000,1557.123291015625
scalar_q4,256,262080,262080,819,512,4,C,1,2,1,4,0,4,true,0,67108864,0.0327876,3354624,102313801.559126,2029.443603515625
scalar_q4,256,262080,262080,819,512,8,A,1,2,1,4,0,4,true,0,0,0.044544,6709248,150620689.65517241,4058.888671875
scalar_q4,256,262080,2096640,819,512,8,B,1,2,1,4,0,4,true,0,0,0.042475600000000002,6709248,157955343.77383721,2863.470458984375
scalar_q4,256,262080,262080,819,512,8,C,1,2,1,4,0,4,true,0,67108864,0.069369799999999995,6709248,96717130.509241775,4058.88916015625
scalar_q4,256,262080,262080,819,512,16,A,1,2,1,4,0,4,true,0,0,0.089031899999999997,13418496,150715597.44316363,8117.76318359375
scalar_q4,256,262080,4193280,819,512,16,B,1,2,1,4,0,4,true,0,0,0.0892569,13418496,150335671.52791548,5270.2470703125
scalar_q4,256,262080,262080,819,512,16,C,1,2,1,4,0,4,true,0,67108864,0.14825279999999999,13418496,90510911.092404336,8117.763671875
scalar_q4,384,392960,392960,1228,512,1,A,1,2,1,4,0,4,true,0,0,0.0084458999999999992,1257472,148885494.73709139,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,B,1,2,1,4,0,4,true,0,0,0.0077004999999999999,1257472,163297448.21764821,774.013916015625
scalar_q4,384,392960,392960,1228,512,1,C,1,2,1,4,0,4,true,0,67108864,0.0076163000000000003,1257472,165102740.17567584,774.013916015625
scalar_q4,384,392960,392960,1228,512,2,A,1,2,1,4,0,4,true,0,0,0.0155797,2514944,161424417.67171383,1548.027099609375
scalar_q4,384,392960,785920,1228,512,2,B,1,2,1,4,0,4,true,0,0,0.016749900000000002,2514944,150146806.84660801,1208.54931640625
scalar_q4,384,392960,392960,1228,512,2,C,1,2,1,4,0,4,true,0,67108864,0.0195842,2514944,128416989.20558409,1548.02734375
scalar_q4,384,392960,392960,1228,512,4,A,1,2,1,4,0,4,true,0,0,0.038376,5029888,131068584.53199917,3096.044189453125
scalar_q4,384,392960,1571840,1228,512,4,B,1,2,1,4,0,4,true,0,0,0.032032400000000003,5029888,157025012.17517263,2313.489013671875
scalar_q4,384,392960,392960,1228,512,4,C,1,2,1,4,0,4,true,0,67108864,0.0447199,5029888,112475385.67841162,3096.044189453125
scalar_q4,384,392960,392960,1228,512,8,A,1,2,1,4,0,4,true,0,0,0.067877800000000002,10059776,148204214.04347223,6192.09130859375
scalar_q4,384,392960,3143680,1228,512,8,B,1,2,1,4,0,4,true,0,0,0.068527199999999996,10059776,146799752.50703371,4248.7490234375
scalar_q4,384,392960,392960,1228,512,8,C,1,2,1,4,0,4,true,0,67108864,0.093923199999999998,10059776,107106401.82617287,6192.091796875
scalar_q4,384,392960,392960,1228,512,16,A,1,2,1,4,0,4,true,0,0,0.12916169999999999,20119552,155770263.1662482,12384.248046875
scalar_q4,384,392960,6287360,1228,512,16,B,1,2,1,4,0,4,true,0,0,0.1298096,20119552,154992789.43930188,8054.60595703125
scalar_q4,384,392960,392960,1228,512,16,C,1,2,1,4,0,4,true,0,67108864,0.2046306,20119552,98321326.331447989,12384.248046875
scalar_q4,512,524160,524160,1638,512,1,A,1,2,1,4,0,4,true,0,0,0.012804100000000001,1677312,130998039.69041166,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,B,1,2,1,4,0,4,true,0,0,0.0109867,1677312,152667497.9748241,992.19049072265625
scalar_q4,512,524160,524160,1638,512,1,C,1,2,1,4,0,4,true,0,67108864,0.010755799999999999,1677312,155944885.55012181,992.19049072265625
scalar_q4,512,524160,524160,1638,512,2,A,1,2,1,4,0,4,true,0,0,0.0284628,3354624,117859943.50520679,1984.3802490234375
scalar_q4,512,524160,1048320,1638,512,2,B,1,2,1,4,0,4,true,0,0,0.024514899999999999,3354624,136840207.38408071,1352.0919189453125
scalar_q4,512,524160,524160,1638,512,2,C,1,2,1,4,0,4,true,0,67108864,0.025836600000000001,3354624,129839994.42651123,1984.3804931640625
scalar_q4,512,524160,524160,1638,512,4,A,1,2,1,4,0,4,true,0,0,0.055147700000000001,6709248,121659615.90419908,3968.751953125
scalar_q4,512,524160,2096640,1638,512,4,B,1,2,1,4,0,4,true,0,0,0.044023699999999999,6709248,152400820.46715745,2610.9716796875
scalar_q4,512,524160,524160,1638,512,4,C,1,2,1,4,0,4,true,0,67108864,0.055558099999999999,6709248,120760933.14926177,3968.751953125
scalar_q4,512,524160,524160,1638,512,8,A,1,2,1,4,0,4,true,0,0,0.096053600000000003,13418496,139698001.94891185,7937.49169921875
scalar_q4,512,524160,4193280,1638,512,8,B,1,2,1,4,0,4,true,0,0,0.087677199999999997,13418496,153044303.42209834,4906.61328125
scalar_q4,512,524160,524160,1638,512,8,C,1,2,1,4,0,4,true,0,67108864,0.1166561,13418496,115026098.07802592,7937.4921875
scalar_q4,512,524160,524160,1638,512,16,A,1,2,1,4,0,4,true,0,0,0.16892409999999999,26836992,158870119.77568623,15874.96484375
scalar_q4,512,524160,8386560,1638,512,16,B,1,2,1,4,0,4,true,0,0,0.1991716,26836992,134743065.77845436,9914.1044921875
scalar_q4,512,524160,524160,1638,512,16,C,1,2,1,4,0,4,true,0,67108864,0.23103660000000001,26836992,116159050.12452573,15874.96484375
scalar_q4,640,655360,655360,2048,512,1,A,1,2,1,4,0,4,true,0,0,0.014527999999999999,2097152,144352422.907489,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,B,1,2,1,4,0,4,true,0,0,0.0128188,2097152,163599712.92164633,869.2900390625
scalar_q4,640,655360,655360,2048,512,1,C,1,2,1,4,0,4,true,0,67108864,0.0131708,2097152,159227381.78394631,869.2900390625
scalar_q4,640,655360,655360,2048,512,2,A,1,2,1,4,0,4,true,0,0,0.026075600000000001,4194304,160851677.43024129,1738.579345703125
scalar_q4,640,655360,1310720,2048,512,2,B,1,2,1,4,0,4,true,0,0,0.027543700000000001,4194304,152278161.61227432,1626.59521484375
scalar_q4,640,655360,655360,2048,512,2,C,1,2,1,4,0,4,true,0,67108864,0.031819399999999998,4194304,131815936.18987159,1738.57958984375
scalar_q4,640,655360,655360,2048,512,4,A,1,2,1,4,0,4,true,0,0,0.052451900000000003,8388608,159929535.44104216,3477.15625
scalar_q4,640,655360,2621440,2048,512,4,B,1,2,1,4,0,4,true,0,0,0.052936400000000002,8388608,158465781.57940471,3340.714599609375
scalar_q4,640,655360,655360,2048,512,4,C,1,2,1,4,0,4,true,0,67108864,0.063913399999999995,8388608,131249597.11109096,3477.15625
scalar_q4,640,655360,655360,2048,512,8,A,1,2,1,4,0,4,true,0,0,0.1081365,16777216,155148502.12462953,6954.33056640625
scalar_q4,640,655360,5242880,2048,512,8,B,1,2,1,4,0,4,true,0,0,0.11758589999999999,16777216,142680508.46232414,6495.939453125
scalar_q4,640,655360,655360,2048,512,8,C,1,2,1,4,0,4,true,0,67108864,0.13183049999999999,16777216,127263539.16582279,6954.3310546875
scalar_q4,640,655360,655360,2048,512,16,A,1,2,1,4,0,4,true,0,0,0.21237429999999999,33554432,157996669.08849141,13908.6025390625
scalar_q4,640,655360,10485760,2048,512,16,B,1,2,1,4,0,4,true,0,0,0.2142754,33554432,156594886.76721638,12403.3486328125
scalar_q4,640,655360,655360,2048,512,16,C,1,2,1,4,0,4,true,0,67108864,0.27165139999999999,33554432,123520188.00565726,13908.6025390625
scalar_q4,768,786240,786240,2457,512,1,A,1,2,1,4,0,4,true,0,0,0.015633399999999999,2515968,160935433.11115944,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,B,1,2,1,4,0,4,true,0,0,0.015264099999999999,2515968,164829108.82397261,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,1,C,1,2,1,4,0,4,true,0,67108864,0.0155213,2515968,162097762.4296934,1198.9371337890625
scalar_q4,768,786240,786240,2457,512,2,A,1,2,1,4,0,4,true,0,0,0.031852600000000002,5031936,157975675.45506489,2397.87744140625
scalar_q4,768,786240,1572480,2457,512,2,B,1,2,1,4,0,4,true,0,0,0.034309199999999998,5031936,146664334.93057257,2464.06640625
scalar_q4,768,786240,786240,2457,512,2,C,1,2,1,4,0,4,true,0,67108864,0.036942799999999998,5031936,136208841.77701744,2397.877685546875
scalar_q4,768,786240,786240,2457,512,4,A,1,2,1,4,0,4,true,0,0,0.063217099999999998,10063872,159195407.57168552,4795.7568359375
scalar_q4,768,786240,3144960,2457,512,4,B,1,2,1,4,0,4,true,0,0,0.064294299999999999,10063872,156528214.78731397,4780.0966796875
scalar_q4,768,786240,786240,2457,512,4,C,1,2,1,4,0,4,true,0,67108864,0.078788499999999997,10063872,127732752.87637156,4795.7568359375
scalar_q4,768,786240,786240,2457,512,8,A,1,2,1,4,0,4,true,0,0,0.1247263,20127744,161375299.35546875,9591.5400390625
scalar_q4,768,786240,6289920,2457,512,8,B,1,2,1,4,0,4,true,0,0,0.13132340000000001,20127744,153268526.4012354,8950.044921875
scalar_q4,768,786240,786240,2457,512,8,C,1,2,1,4,0,4,true,0,67108864,0.1647525,20127744,122169581.64519507,9591.5400390625
scalar_q4,768,786240,786240,2457,512,16,A,1,2,1,4,0,4,true,0,0,0.26447320000000002,40255488,152210084.04632303,19183.171875
scalar_q4,768,786240,12579840,2457,512,16,B,1,2,1,4,0,4,true,0,0,0.26634750000000001,40255488,151138974.46005687,16256.8076171875
scalar_q4,768,786240,786240,2457,512,16,C,1,2,1,4,0,4,true,0,67108864,0.32033790000000001,40255488,125665704.86976407,19183.171875
scalar_q4,896,917440,917440,2867,512,1,A,1,2,1,4,0,4,true,0,0,0.018486300000000001,2935808,158809929.51537085,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,B,1,2,1,4,0,4,true,0,0,0.0185992,2935808,157845928.85715514,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,1,C,1,2,1,4,0,4,true,0,67108864,0.0186044,2935808,157801810.32443938,1067.9910888671875
scalar_q4,896,917440,917440,2867,512,2,A,1,2,1,4,0,4,true,0,0,0.039005900000000003,5871616,150531483.69861993,2135.98193359375
scalar_q4,896,917440,1834880,2867,512,2,B,1,2,1,4,0,4,true,0,0,0.0375184,5871616,156499637.5111945,2229.492919921875
scalar_q4,896,917440,917440,2867,512,2,C,1,2,1,4,0,4,true,0,67108864,0.040500099999999997,5871616,144977814.86959293,2135.982177734375
scalar_q4,896,917440,917440,2867,512,4,A,1,2,1,4,0,4,true,0,0,0.074651200000000001,11743232,157308013.80285916,4271.9521484375
scalar_q4,896,917440,3669760,2867,512,4,B,1,2,1,4,0,4,true,0,0,0.077549699999999999,11743232,151428464.584647,4472.24609375
scalar_q4,896,917440,917440,2867,512,4,C,1,2,1,4,0,4,true,0,67108864,0.087217100000000006,11743232,134643687.99237764,4271.9521484375
scalar_q4,896,917440,917440,2867,512,8,A,1,2,1,4,0,4,true,0,0,0.14956340000000001,23486464,157033498.83728236,8543.8857421875
scalar_q4,896,917440,7339520,2867,512,8,B,1,2,1,4,0,4,true,0,0,0.14677989999999999,23486464,160011445.70884708,9375.6142578125
scalar_q4,896,917440,917440,2867,512,8,C,1,2,1,4,0,4,true,0,67108864,0.189142,23486464,124173710.75699739,8543.8857421875
scalar_q4,896,917440,917440,2867,512,16,A,1,2,1,4,0,4,true,0,0,0.31192259999999999,46972928,150591614.71467602,17087.732421875
scalar_q4,896,917440,14679040,2867,512,16,B,1,2,1,4,0,4,true,0,0,0.29419869999999998,46972928,159663955.0072791,18069.42578125
scalar_q4,896,917440,917440,2867,512,16,C,1,2,1,4,0,4,true,0,67108864,0.35785220000000001,46972928,131263488.11045453,17087.732421875
scalar_q4,1024,1048320,1048320,3276,512,1,A,1,2,1,4,0,4,true,0,0,0.020526800000000001,3354624,163426544.80971217,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,B,1,2,1,4,0,4,true,0,0,0.021152899999999999,3354624,158589318.72225559,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,1,C,1,2,1,4,0,4,true,0,67108864,0.020585200000000001,3354624,162962905.38833725,1271.6666259765625
scalar_q4,1024,1048320,1048320,3276,512,2,A,1,2,1,4,0,4,true,0,0,0.0418153,6709248,160449596.20043382,2543.335205078125
scalar_q4,1024,1048320,2096640,3276,512,2,B,1,2,1,4,0,4,true,0,0,0.043083200000000002,6709248,155727708.24822667,2627.178955078125
