"run","order_index","metric","native_mode","D","S","R","rows_per_worker","mode","kernel","elapsed_seconds","mac_total","mac_per_second","final_checksum","per_round_checksums","per_round_finite","per_round_overflow","per_round_clipped_cells","per_round_clipping_rates","clipped_cells","clipping_rate","all_rounds_valid","worker_count","cpus","affinity","affinity_errors","affinity_succeeded","timed_repetitions","warmup","timed_repetitions_exact"
"5","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0209735","67108864","3199697904.49853","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0131369","67108864","5108424666.3977","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0136221","67108864","4926469780.72397","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0132532","67108864","5063597018.07865","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0131306","67108864","5110875664.47839","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0130945","67108864","5124965748.97858","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0133462","67108864","5028312478.45829","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.013433","67108864","4995821037.74287","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0131959","67108864","5085584461.84042","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","8","128,128,128,128","fused","avx2_fused","0.0295549","67108864","2270651025.71824","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","8","128,128,128,128","repeat","avx2_repeat","0.0153623","67108864","4368412542.39274","16960448192799020260","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260","true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1","0;0;0;0;0;0;0;0.00048828125","8","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0319604","134217728","4199500882.3419","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0279872","134217728","4795682597.75898","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0258929","134217728","5183572639.60391","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0426471","134217728","3147171273.07601","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0290405","134217728","4621743014.06656","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.042397","134217728","3165736443.61629","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0309619","134217728","4334931900.17408","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0286057","134217728","4691992435.07413","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0274955","134217728","4881443436.19865","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0301202","134217728","4456070278.41781","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0277275","134217728","4840599693.44514","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0280794","134217728","4779935753.61297","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.032271","134217728","4159081776.20774","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.025914","134217728","5179352010.49626","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0317247","134217728","4230701251.70608","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0409943","134217728","3274058295.90943","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.042604","134217728","3150355084.02967","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.064443","134217728","2082735564.76266","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","4","16","128,128,128,128","fused","avx2_fused","0.0262067","134217728","5121504348.12472","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","4","16","128,128,128,128","repeat","avx2_repeat","0.0301569","134217728","4450647380.86474","13839699232716738356","5494975376828880146;16227749103965826276;5764023448666592118;15893249788432566952;10904782349079578463;16418257461960485428;11299095194624185441;16960448192799020260;17960217145308340138;11518951393303039176;970330212952995632;7573901933944824877;10435639660744208275;6746292093335451017;3991222330006023013;13839699232716738356","true;true;true;true;true;true;true;true;true;true;true;true;true;true;true;true","false;false;false;false;false;false;false;false;false;false;false;false;false;false;false;false","0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0.00048828125;0.00048828125;0;0;0;0;0;0;0","16","6.103515625E-05","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0029173","16777216","5750939567.40822","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0026371","16777216","6361994615.29711","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0142098","16777216","1180679249.53201","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0024612","16777216","6816681293.67788","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.00265","16777216","6331024905.66038","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0020002","16777216","8387769223.07769","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0026659","16777216","6293265313.77771","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0027229","16777216","6161524844.83455","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0029243","16777216","5737173340.62853","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"5","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.002588","16777216","6482695517.77434","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0025028","16777216","6703378615.95014","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"6","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0025215","16777216","6653664882.01467","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0029326","16777216","5720935688.46757","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"7","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0027419","16777216","6118828549.54594","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0020262","16777216","8280138189.71474","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"8","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0031357","16777216","5350389386.7398","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","1","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0030172","16777216","5560524990.05701","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"9","2","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0027004","16777216","6212863279.51414","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","1","G(S)","fused","512","8","1","128,128,128,128","fused","avx2_fused","0.0023511","16777216","7135900642.25256","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"10","2","F(S)","repeat","512","8","1","128,128,128,128","repeat","avx2_repeat","0.0027024","16777216","6208265245.70752","3842179408685066247","3842179408685066247","true","false","0","0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","1","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0063636","33554432","5272869444.96826","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"1","2","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0058137","33554432","5771613946.36806","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","1","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0063651","33554432","5271626840.11249","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"2","2","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0064343","33554432","5214931227.9502","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","1","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.0083335","33554432","4026451310.97378","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"3","2","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.005735","33554432","5850816390.58413","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","1","G(S)","fused","512","8","2","128,128,128,128","fused","avx2_fused","0.0056634","33554432","5924785817.70668","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
"4","2","F(S)","repeat","512","8","2","128,128,128,128","repeat","avx2_repeat","0.007026","33554432","4775751779.10618","10841506427571730443","3842179408685066247;10841506427571730443","true;true","false;false","0;0","0;0","0","0","true","4","0,2,4,6","1,1,1,1","0,0,0,0","true","8","2","true"
